id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
che110-u2-36,CHE110,2,Natural Resources,hard,MCQ,mcq,Blue energy (Osmotic power)?,"[""Energy from salinity gradient"",""Water color"",""None"",""Both""]",0,Energy retrieved from the difference in salt concentration.,,
che110-u2-37,CHE110,2,Land Resources,easy,MCQ,mcq,Compost improves ___.,"[""Soil fertility"",""Soil color only"",""None"",""Both""]",0,Adds organic matter and nutrients to the land.,,
che110-u2-38,CHE110,2,Ecosystem,medium,MCQ,mcq,Lotic vs Lentic?,"[""Flowing vs Still water"",""Same"",""None"",""Both""]",0,Lotic (rivers) vs Lentic (lakes/ponds).,,
che110-u2-39,CHE110,2,Food Chain,hard,MCQ,mcq,Grazing vs Detritus food chain?,"[""Starts with Plants vs Dead Matter"",""Same"",""None"",""Both""]",0,The two main types of energy pathways in ecosystems.,,
che110-u2-40,CHE110,2,Natural Resources,easy,MCQ,mcq,Sunlight is which energy type?,"[""Renewable"",""Exhaustible"",""None"",""Both""]",0,Infinite on human timescales.,,
che110-u2-41,CHE110,2,Ecosystem,medium,MCQ,mcq,Biomes are ___.,"[""Large regional ecosystems"",""Small ponds"",""None"",""Both""]",0,Defined by climate and dominant vegetation types.,,
che110-u2-42,CHE110,2,Water Resources,hard,MCQ,mcq,Rainwater harvesting benefits?,"[""Recharge groundwater/reduce runoff"",""Increase floods"",""None"",""Both""]",0,Capturing and storing rain for later use.,,
che110-u2-43,CHE110,2,Natural Resources,easy,MCQ,mcq,Wind energy tool?,"[""Turbine"",""Solar panel"",""Car"",""None""]",0,Mechanical energy converted to electricity.,,
che110-u2-44,CHE110,2,Ecosystem,medium,MCQ,mcq,Benthos are ___.,"[""Bottom dwellers (Ocean/Lake)"",""Bird"",""None"",""Both""]",0,Organisms living in or on the seabed/lakebed.,,
che110-u2-45,CHE110,2,Energy Flow,hard,MCQ,mcq,Gross Primary Productivity (GPP)?,"[""Total rate of photosynthesis"",""Net growth"",""None"",""Both""]",0,The total production of organic compounds by producers.,,
che110-u2-46,CHE110,2,Natural Resources,easy,MCQ,mcq,Aluminum is obtained from ___.,"[""Bauxite"",""Iron ore"",""None"",""Coal""]",0,The primary ore used for aluminum production.,,
che110-u2-47,CHE110,2,Natural Resources,medium,MCQ,mcq,Nuclear energy mineral?,"[""Uranium / Thorium"",""Coal"",""None"",""Both""]",0,Fuel for nuclear fission reactions.,,
che110-u2-48,CHE110,2,Land Resources,hard,MCQ,mcq,Shifting cultivation (Jhum)?,"[""Farming land then moving"",""Fixed farming"",""None"",""Both""]",0,Traditional method that can lead to deforestation if overused.,,
che110-u2-49,CHE110,2,Ecosystem,easy,MCQ,mcq,Savanna characteristic?,"[""Grassland with scattered trees"",""Dense forest"",""None"",""Both""]",0,A mixed woodland-grassland ecosystem.,,
che110-u2-50,CHE110,2,Energy Flow,medium,MCQ,mcq,Energy loss reason?,"[""Respiration and Heat"",""Only eating"",""None"",""Both""]",0,Metabolic processes consume most energy consumed.,,
che110-u2-51,CHE110,2,Importance,hard,MCQ,mcq,Keystone species?,"[""Has large impact on ecosystem balance"",""Small species"",""None"",""Both""]",0,Species whose presence is vital for the community structure.,,
che110-u2-52,CHE110,2,Natural Resources,easy,MCQ,mcq,Natural gas mainly contains ___.,"[""Methane"",""Oxygen"",""None"",""Both""]",0,CH4 is the primary component of natural gas.,,
che110-u2-53,CHE110,2,Natural Resources,medium,MCQ,mcq,Hydroelectric power uses ___.,"[""Potential energy of water"",""Wind"",""None"",""Both""]",0,Falling water drives turbines.,,
che110-u2-54,CHE110,2,Pyramids,hard,MCQ,mcq,Ecological efficiency?,"[""Percentage of energy transferred"",""Speed of grow"",""None"",""Both""]",0,Usually around 10% as per Lindeman.,,
che110-u2-55,CHE110,2,Ecosystem,easy,MCQ,mcq,Tundra climate?,"[""Cold and permafrost"",""Hot and dry"",""None"",""Both""]",0,Arctic and high mountain regions.,,
che110-u2-56,CHE110,2,Water Resources,medium,MCQ,mcq,Eutrophication cause?,"[""Excess nutrients (N, P)"",""Lack of water"",""None"",""Both""]",0,Leads to algal blooms and oxygen depletion.,,
che110-u2-57,CHE110,2,Natural Resources,hard,MCQ,mcq,Strategic minerals?,"[""Essential for tech/defense with supply risk"",""Common rocks"",""None"",""Both""]",0,Materials like cobalt or rare earth elements.,,
che110-u2-58,CHE110,2,Importance,easy,MCQ,mcq,Planting trees (Afforestation) help ___.,"[""Carbon sequestration"",""Pollution increase"",""None"",""Both""]",0,Trees absorb CO2 from the atmosphere.,,
che110-u2-59,CHE110,2,Ecosystem,medium,MCQ,mcq,Symbiosis example?,"[""Mycorrhizae (Fungi-Roots)"",""Lion-Deer"",""None"",""Both""]",0,Mutually beneficial interaction.,,
che110-u2-60,CHE110,2,Pyramids,hard,MCQ,mcq,Inverted pyramid of biomass in ___.,"[""Ocean (due to high turnover)"",""Forest"",""None"",""Both""]",0,Phytoplankton biomass is less than zooplankton at any moment.,,
che110-u2-61,CHE110,2,Natural Resources,easy,MCQ,mcq,Recycling metal saves ___.,"[""Energy and Raw materials"",""Space only"",""None"",""Both""]",0,More efficient than mining new ores.,,
che110-u2-62,CHE110,2,Introduction,medium,MCQ,mcq,Biogeochemical cycles?,"[""Movement of matter through air/land/water"",""Only biology"",""None"",""Both""]",0,"e.g. Carbon, Nitrogen, and Water cycles.",,
che110-u2-63,CHE110,2,Water Resources,hard,MCQ,mcq,Aquifer is ___.,"[""Water-bearing underground rock"",""A fast river"",""None"",""Both""]",0,Significant source of groundwater.,,
che110-u2-64,CHE110,2,Forest Resources,easy,MCQ,mcq,Mangrove importance?,"[""Coastal protection/Coastal nursery"",""In deserts"",""None"",""Both""]",0,Salt-tolerant trees protecting shores.,,
che110-u2-65,CHE110,2,Ecosystem,medium,MCQ,mcq,Herbivores are ___ level consumers.,"[""Primary"",""Secondary"",""None"",""Tertiary""]",0,Directly eat producers.,,
che110-u2-66,CHE110,2,Energy Flow,hard,MCQ,mcq,Net Primary Productivity (NPP)?,"[""GPP minus Respiration"",""Total production"",""None"",""Both""]",0,Energy stored as biomass available to consumers.,,
che110-u2-67,CHE110,2,Natural Resources,easy,MCQ,mcq,Petroleum origin?,"[""Marine organisms burial"",""Volcanoes"",""None"",""Both""]",0,Biological matter compressed over millions of years.,,
che110-u2-68,CHE110,2,Importance,medium,MCQ,mcq,Indicator species?,"[""Show state of environment"",""Most common species"",""None"",""Both""]",0,e.g. Lichens for air quality.,,
che110-u2-69,CHE110,2,Natural Resources,hard,MCQ,mcq,Rare earth elements (REEs)?,"[""Used in high-tech (phones/EVs)"",""Common sand"",""None"",""Both""]",0,Lanthanides plus scandium and yttrium.,,
che110-u2-70,CHE110,2,Ecosystem,easy,MCQ,mcq,Taiga is also known as ___.,"[""Boreal Forest"",""Rainforest"",""None"",""Desert""]",0,Coniferous forests of the north.,,
che110-u2-71,CHE110,2,Introduction,medium,MCQ,mcq,Anthropic resources?,"[""Man-made (e.g. Infrastructure)"",""Only rocks"",""None"",""Both""]",0,Created by human activity.,,
che110-u2-72,CHE110,2,Succession,hard,MCQ,mcq,Secondary succession occurs ___.,"[""Where life existed but was cleared"",""Bare rock"",""None"",""Ocean""]",0,Faster than primary as soil is already present.,,
che110-u2-73,CHE110,2,Components,easy,MCQ,mcq,Scavenger example?,"[""Vulture"",""Lion"",""Rabbit"",""None""]",0,Feeds on dead animal carcasses.,,
che110-u2-74,CHE110,2,Water Resources,medium,MCQ,mcq,Desalination process?,"[""Removing salt from seawater"",""Adding salt"",""None"",""Both""]",0,Used to create drinking water in dry coastal areas.,,
che110-u2-75,CHE110,2,Natural Resources,hard,MCQ,mcq,Peak Oil theory?,"[""Production limit followed by decline"",""Oil quality"",""None"",""Both""]",0,Hubbert's peak concept.,,
che110-u2-76,CHE110,2,Introduction,easy,MCQ,mcq,Environment definition?,"[""Surroundings of an organism"",""Only factories"",""None"",""Both""]",0,All external conditions affecting life.,,
che110-u2-77,CHE110,2,Energy Flow,medium,MCQ,mcq,Saprotophs?,"[""Fungi and Bacteria (Decomposers)"",""Lions"",""None"",""Both""]",0,Break down external organic matter.,,
che110-u2-78,CHE110,2,Land Resources,hard,MCQ,mcq,Soil horizons?,"[""Layers of soil (O, A, B, C)"",""Types of dirt"",""None"",""Both""]",0,Vertical profile of soil development.,,
che110-u2-79,CHE110,2,Ecosystem,easy,MCQ,mcq,Coral reef importance?,"[""High diversity/Coastal shield"",""Deep silt"",""None"",""Both""]",0,Underwater ecosystems built by coral polyps.,,
che110-u2-80,CHE110,2,Pyramids,medium,MCQ,mcq,Energy pyramid base?,"[""Producers"",""Carnivores"",""None"",""Both""]",0,Contains the most energy.,,
che110-u2-81,CHE110,2,Natural Resources,hard,MCQ,mcq,Biofuel types?,"[""Ethanol and Biodiesel"",""Coal"",""None"",""Both""]",0,Liquid fuels from biomass.,,
che110-u2-82,CHE110,2,Introduction,easy,MCQ,mcq,Conservation role of individuals?,"[""Reducing waste and saving water"",""Ignoring pollution"",""None"",""Both""]",0,Personal choices matter for sustainability.,,
che110-u2-83,CHE110,2,Introduction,medium,MCQ,mcq,Environmental literacy?,"[""Understanding environmental issues"",""Reading books"",""None"",""Both""]",0,Knowledge needed for informed environmental decisions.,,
che110-u2-84,CHE110,2,Energy Flow,hard,MCQ,mcq,Top-down vs Bottom-up control?,"[""Predators vs Resources regulating population"",""Same"",""None"",""Both""]",0,Drivers of ecosystem population dynamics.,,
che110-u2-85,CHE110,2,Food Chain,easy,MCQ,mcq,Omnivores eat ___.,"[""Both plants and animals"",""Only meat"",""None"",""Only grass""]",0,"e.g. Humans, Bears.",,
che110-u2-86,CHE110,2,History,medium,MCQ,mcq,Green Revolution impact?,"[""High yield but resource intensive"",""Less crop"",""None"",""Both""]",0,Increased food production via chemicals and irrigation.,,
che110-u2-87,CHE110,2,Sustainability,hard,MCQ,mcq,Resource decoupling?,"[""Economic growth without more resource use"",""Slowing down"",""None"",""Both""]",0,Breaking the link between growth and resource depletion.,,
che110-u2-88,CHE110,2,Ecosystem,easy,MCQ,mcq,Urban ecosystem feature?,"[""Dominated by human structures"",""Only nature"",""None"",""Both""]",0,Cities as habitats.,,
che110-u2-89,CHE110,2,Water Resources,medium,MCQ,mcq,Virtual water?,"[""Water used to produce a product"",""Hidden water"",""None"",""Both""]",0,Concept for analyzing trade and water use.,,
che110-u2-90,CHE110,2,Succession,hard,MCQ,mcq,Facilitation model?,"[""Early species make site better for late ones"",""Early species kill late ones"",""None"",""Both""]",0,One of the mechanisms of succession.,,
che110-u2-91,CHE110,2,Ecosystems,easy,MCQ,mcq,Detritivores feed on ___.,"[""Dead organic matter"",""Live animals"",""Only plants"",""None""]",0,Organisms like earthworms that consume detritus.,,
che110-u2-92,CHE110,2,Natural Resources,medium,MCQ,mcq,Tidal energy is ___.,"[""Renewable"",""Non-renewable"",""Nuclear"",""None""]",0,Generated by the movement of ocean tides.,,
che110-u2-93,CHE110,2,Ecosystems,medium,MCQ,mcq,Which is a lotic ecosystem?,"[""River"",""Lake"",""Pond"",""Swamp""]",0,Lotic refers to flowing water systems.,,
che110-u2-94,CHE110,2,Ecosystems,medium,MCQ,mcq,Which is a lentic ecosystem?,"[""Lake"",""River"",""Stream"",""Waterfall""]",0,Lentic refers to still water systems.,,
che110-u2-95,CHE110,2,Natural Resources,hard,MCQ,mcq,Blue water vs Green water?,"[""Surface/Ground vs Soil moisture"",""Same"",""Sea vs River"",""None""]",0,Blue water is liquid in pipes/rivers; Green is used by plants from soil.,,
che110-u2-96,CHE110,2,Ecosystems,easy,MCQ,mcq,Primary productivity unit?,"[""g/m2/year"",""kg"",""meters"",""None""]",0,Rate at which energy is converted to organic substances.,,
che110-u2-97,CHE110,2,Natural Resources,medium,MCQ,mcq,Geothermal energy source?,"[""Earth's internal heat"",""Sun"",""Wind"",""Tides""]",0,Heat originating from the core and mantle.,,
che110-u2-98,CHE110,2,Ecosystems,hard,MCQ,mcq,Net Primary Productivity (NPP)?,"[""GPP minus Respiration"",""Total growth"",""Only roots"",""None""]",0,The amount of biomass available to consumers.,,
che110-u2-99,CHE110,2,Natural Resources,easy,MCQ,mcq,Sustainable yield definition?,"[""Harvesting rate <= Regeneration rate"",""Max harvest"",""No harvest"",""None""]",0,Ensuring resources are not depleted for future use.,,
che110-u2-100,CHE110,2,Ecosystems,medium,MCQ,mcq,Ecological niche is ___.,"[""Role/Position of species in ecosystem"",""Home only"",""A tree hole"",""None""]",0,How a species responds to distribution of resources.,,
che110-u3-1,CHE110,3,Biodiversity,easy,MCQ,mcq,How many levels of biodiversity are generally recognized?,"[""1"",""3"",""5"",""10""]",1,"The three levels are Genetic, Species, and Ecosystem diversity.",,
che110-u3-2,CHE110,3,Genetic Diversity,medium,MCQ,mcq,Variation of genes within a species is called?,"[""Species diversity"",""Genetic diversity"",""Ecosystem diversity"",""Global diversity""]",1,Genetic diversity allows species to adapt to changing environments.,,
che110-u3-3,CHE110,3,Biodiversity Hotspots,hard,MCQ,mcq,Who coined the term 'Biodiversity Hotspot'?,"[""Norman Myers"",""Edward Wilson"",""Charles Darwin"",""Rachel Carson""]",0,Norman Myers introduced the concept in 1988 to identify areas with high endemism and high threat.,,
che110-u3-4,CHE110,3,Conservation,medium,MCQ,mcq,In-situ conservation refers to?,"[""Conservation in artificial habitats"",""Conservation in natural habitats"",""Conservation in labs"",""None of these""]",1,"In-situ means 'on-site', like National Parks and Wildlife Sanctuaries.",,
che110-u3-5,CHE110,3,Conservation,medium,MCQ,mcq,Which of the following is an example of ex-situ conservation?,"[""National Park"",""Biosphere Reserve"",""Seed Bank"",""Wildlife Sanctuary""]",2,"Ex-situ means 'off-site', protecting species outside their natural habitats (Zoos, Seed Banks).",,
che110-u3-6,CHE110,3,Red Data Book,easy,MCQ,mcq,The 'Red Data Book' is published by?,"[""WWF"",""IUCN"",""UNEP"",""UNESCO""]",1,The IUCN (International Union for Conservation of Nature) maintains the Red List of threatened species.,,
che110-u3-7,CHE110,3,Endemic Species,medium,MCQ,mcq,Species found only in a particular geographical area are called?,"[""Extinct species"",""Endemic species"",""Exotic species"",""Endangered species""]",1,Endemic species (like the Lion-tailed Macaque in Western Ghats) are restricted to specific regions.,,
che110-u3-8,CHE110,3,Threats to Biodiversity,hard,MCQ,mcq,Which is the most significant threat to biodiversity globally?,"[""Poaching"",""Habitat loss and fragmentation"",""Invasive species"",""Pollution""]",1,Destruction of natural habitats due to human activity is the leading cause of extinction.,,
che110-u3-9,CHE110,3,Mega-diversity,medium,MCQ,mcq,How many mega-diverse countries are recognized worldwide?,"[""10"",""12"",""17"",""25""]",2,"There are 17 countries, including India, that harbor the majority of Earth's species.",,
che110-u3-10,CHE110,3,Biodiversity Hotspots,medium,MCQ,mcq,Which region in India is a recognized biodiversity hotspot?,"[""Western Ghats"",""Sunderbans"",""Thar Desert"",""Yamuna Basin""]",0,The Western Ghats is one of the four recognized biodiversity hotspots in India.,,
che110-u3-11,CHE110,3,Biodiversity Levels,easy,MCQ,mcq,Diversity of habitats is ___.,"[""Ecosystem diversity"",""Genetic"",""Species"",""None""]",0,Variation in ecosystems over a wide geographical area.,,
che110-u3-12,CHE110,3,Biodiversity Levels,medium,MCQ,mcq,Species richness refers to ___.,"[""Number of species in an area"",""Wealth of species"",""Size of animals"",""None""]",0,Simple count of different species in a community.,,
che110-u3-13,CHE110,3,Biodiversity Value,easy,MCQ,mcq,Direct use value example?,"[""Food/Medicine"",""Climate regulation"",""Education"",""None""]",0,Consumptive or productive uses of biological resources.,,
che110-u3-14,CHE110,3,Biodiversity Value,medium,MCQ,mcq,Ethical value means ___.,"[""All species have right to exist"",""Species are money"",""Both"",""None""]",0,Moral obligation to protect life forms regardless of their use.,,
che110-u3-15,CHE110,3,Hot Spots,hard,MCQ,mcq,Criteria for Hotspot status?,"[""Endemism and Threat"",""Only Beauty"",""Area size"",""None""]",0,Must contain 0.5% or 1500 species of vascular plants as endemics and be threatened.,,
che110-u3-16,CHE110,3,Hot Spots,medium,MCQ,mcq,How many hotspots in India?,"[""4"",""2"",""6"",""10""]",0,"Himalaya, Indo-Burma, Sundaland, and Western Ghats-Sri Lanka.",,
che110-u3-17,CHE110,3,Threats,easy,MCQ,mcq,Habitat loss main cause?,"[""Urbanization/Agriculture"",""Rain"",""Wind"",""None""]",0,Human expansion destroys natural homes of animals.,,
che110-u3-18,CHE110,3,Threats,medium,MCQ,mcq,Poaching refers to ___.,"[""Illegal hunting"",""Farming"",""None"",""Both""]",0,"Killing wildlife for trade of skins, horns, etc.",,
