id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
cse320-u3-4,CSE320,3,Class Diagrams,medium,MCQ,mcq,A Class Diagram represents which view of a system?,"[""Static view"", ""Dynamic view"", ""Interaction view"", ""Deployment view""]",0,"Class diagrams describe the static structure of the system by showing its classes, attributes, operations, and relationships.",,
cse320-u3-5,CSE320,3,Sequence Diagrams,hard,MCQ,mcq,"In a Sequence Diagram, vertical dashed lines represent?","[""Documentation is always written after delivery to the client"", ""Lifelines"", ""Waterfall model is always the best choice for all projects"", ""Requirements never change after formal sign-off by the client""]",1,"Lifelines represent the existence of an object over a period of time. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
cse320-u3-6,CSE320,3,Unified Process,hard,MCQ,mcq,In which phase of UP is the architecture mostly established?,"[""Inception"", ""Elaboration"", ""Construction"", ""Transition""]",1,The Elaboration phase focuses on specifying requirements and designing the architecture.,,
cse320-u3-7,CSE320,3,Class Diagrams,hard,MCQ,mcq,Aggregation in a Class Diagram is represented by?,"[""A solid arrow"", ""A hollow diamond"", ""A solid diamond"", ""A dashed line""]",1,A hollow diamond represents a 'whole-part' relationship where the 'part' can exist without the 'whole'.,,
cse320-u3-8,CSE320,3,Activity Diagrams,medium,MCQ,mcq,Which diagram is best for modeling the workflow or business processes?,"[""Activity Diagram"", ""Class Diagram"", ""Sequence Diagram"", ""Use Case Diagram""]",0,Activity diagrams are graphical representations of workflows of stepwise activities and actions.,,
cse320-u3-9,CSE320,3,Traceability,medium,MCQ,mcq,Traceability from requirements ensures?,"[""All requirements are addressed in design/code"", ""Budget is low"", ""Code is fast"", ""The client performs all testing independently""]",0,Traceability links requirements to later artifacts like design components and test cases.,,
cse320-u3-10,CSE320,3,Code Review,easy,MCQ,mcq,Which is a formal code review technique?,"[""Inspection"", ""Walkthrough"", ""Casual chat"", ""The client performs all testing independently""]",0,"Inspection is a highly structured and formal review process. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
cse320-u3-11,CSE320,3,Unified Process,easy,MCQ,mcq,UP is an ___ development framework.,"[""Iterative and Incremental"", ""Linear"", ""Fixed"", ""The client performs all testing independently""]",0,"It breaks the project into cycles (iterations) and builds features gradually. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
cse320-u3-12,CSE320,3,Unified Process,medium,MCQ,mcq,Construction phase primary activity?,"[""Coding and Building"", ""Documentation is always written after delivery to the client"", ""Waterfall model is always the best choice for all projects"", ""Requirements never change after formal sign-off by the client""]",0,"Focuses on developing the components and features. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
cse320-u3-13,CSE320,3,Unified Process,hard,MCQ,mcq,Number of core workflows in UP?,"[""The client performs all testing independently"", ""Documentation is always written after delivery to the client"", ""Waterfall model is always the best choice for all projects"", ""Requirements never change after formal sign-off by the client""]",0,"Divided into Engineering and Supporting workflows. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
cse320-u3-14,CSE320,3,UML Modelling,easy,MCQ,mcq,Who created UML?,"[""The Three Amigos"", ""Bill Gates"", ""Jobs"", ""The client performs all testing independently""]",0,"Grady Booch, James Rumbaugh, and Ivar Jacobson. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
cse320-u3-15,CSE320,3,Use Case Diagrams,medium,MCQ,mcq,'Include' relationship means ___.,"[""Mandatory behavior"", ""Optional behavior"", ""Error"", ""The client performs all testing independently""]",0,"Used when one use case requires another for its execution. Software Engineering provides systematic methods for developing reliable, maintainable software on time and within budget. Core areas include requirements engineering, design, testing, project management, and quality assurance.",,
